"X","vid_name","frame","num_right_hands","num_left_hands","num_faces","hand_present","face_present","face_openpose","hand_openpose","height","width","left","top","label","mean_conf","WorkerID"
16494,"A_20140620_2107_01.mp4",9255,1,1,1,0,0,0,0,0,0,0,0,"face",0,"OP"
16495,"A_20140402_1820_03.mp4",4640,2,2,2,0,0,0,0,0,0,0,0,"hand",0,"OP"
16495,"A_20140402_1820_03.mp4",4640,2,2,2,0,0,0,0,0,0,0,0,"hand",0,"OP"
16495,"A_20140402_1820_03.mp4",4640,2,2,2,0,0,0,0,0,0,0,0,"hand",0,"OP"
16495,"A_20140402_1820_03.mp4",4640,2,2,2,0,0,0,0,0,0,0,0,"hand",0,"OP"
16495,"A_20140402_1820_03.mp4",4640,2,2,2,0,0,0,0,0,0,0,0,"face",0,"OP"
16495,"A_20140402_1820_03.mp4",4640,2,2,2,0,0,0,0,0,0,0,0,"face",0,"OP"
16496,"A_20140624_2111_01.mp4",9970,1,1,1,0,0,0,1,0.016538,0.00939099999999993,0.608812,0.468417,"hand",0.0102397019047619,"OP"
16496,"A_20140624_2111_01.mp4",9970,1,1,1,0,0,0,1,0.018329,0.011554,0.594715,0.481365,"hand",0.0127252947619048,"OP"
16496,"A_20140624_2111_01.mp4",9970,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
16497,"A_20140630_2117_01.mp4",13600,1,1,1,0,0,1,1,0,0,0,0,"hand",0,"OP"
16497,"A_20140630_2117_01.mp4",13600,1,1,1,0,0,1,1,0.058779,0.026481,0.454585,0.4021,"hand",0.0337554333333333,"OP"
16497,"A_20140630_2117_01.mp4",13600,1,1,1,0,0,1,1,0.074889,0.026273,0.396983,0.207824,"face",0.000187282768571429,"OP"
16499,"A_20140502_1919_01.mp4",6910,3,3,3,1,1,0,1,0.066988,0.071647,0.747852,0.7557,"hand",0.0440386447619048,"OP"
16499,"A_20140502_1919_01.mp4",6910,3,3,3,1,1,0,1,0,0,0,0,"hand",0,"OP"
16499,"A_20140502_1919_01.mp4",6910,3,3,3,1,1,0,1,0,0,0,0,"hand",0,"OP"
16499,"A_20140502_1919_01.mp4",6910,3,3,3,1,1,0,1,0.103928,0.070036,0.227582,0.920792,"hand",0.0488565857142857,"OP"
16499,"A_20140502_1919_01.mp4",6910,3,3,3,1,1,0,1,0,0,0,0,"hand",0,"OP"
16499,"A_20140502_1919_01.mp4",6910,3,3,3,1,1,0,1,0,0,0,0,"hand",0,"OP"
16499,"A_20140502_1919_01.mp4",6910,3,3,3,1,1,0,1,0,0,0,0,"face",0,"OP"
16499,"A_20140502_1919_01.mp4",6910,3,3,3,1,1,0,1,0,0,0,0,"face",0,"OP"
16499,"A_20140502_1919_01.mp4",6910,3,3,3,1,1,0,1,0,0,0,0,"face",0,"OP"
16500,"A_20130614_0901_03.mp4",5025,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
16500,"A_20130614_0901_03.mp4",5025,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
16500,"A_20130614_0901_03.mp4",5025,2,2,2,1,1,1,1,0.038438,0.014533,0.353387,0.498523,"hand",0.012378399047619,"OP"
16500,"A_20130614_0901_03.mp4",5025,2,2,2,1,1,1,1,0.015605,0.021973,0.374048,0.390482,"hand",0.011755619047619,"OP"
16500,"A_20130614_0901_03.mp4",5025,2,2,2,1,1,1,1,0,0.0741,0.219798,0.42388,"face",9.56911614285714e-05,"OP"
16500,"A_20130614_0901_03.mp4",5025,2,2,2,1,1,1,1,0,0,0,0,"face",0,"OP"
16503,"A_20130612_0830_02.mp4",10075,2,2,2,1,1,0,1,0.00536499999999995,0.014344,0.303151,0.306381,"hand",0.0116543866666667,"OP"
16503,"A_20130612_0830_02.mp4",10075,2,2,2,1,1,0,1,0.0315,0.02324,0.650435,0.243026,"hand",0.0151688685714286,"OP"
16503,"A_20130612_0830_02.mp4",10075,2,2,2,1,1,0,1,0.012072,0.012371,0.27879,0.292634,"hand",0.0115673961904762,"OP"
16503,"A_20130612_0830_02.mp4",10075,2,2,2,1,1,0,1,0.071266,0.0321129999999999,0.693994,0.343058,"hand",0.0370975238095238,"OP"
16503,"A_20130612_0830_02.mp4",10075,2,2,2,1,1,0,1,0,0,0,0,"face",0,"OP"
16503,"A_20130612_0830_02.mp4",10075,2,2,2,1,1,0,1,0,0,0,0,"face",0,"OP"
16504,"A_20150104_2722_01.mp4",14030,1,1,1,1,0,0,1,0,0,0,0,"hand",0,"OP"
16504,"A_20150104_2722_01.mp4",14030,1,1,1,1,0,0,1,0.049814,0.04738,0.731022,0.496995,"hand",0.0184169104761905,"OP"
16504,"A_20150104_2722_01.mp4",14030,1,1,1,1,0,0,1,0,0,0,0,"face",0,"OP"
16511,"A_20130830_1117_03.mp4",31215,2,2,2,1,0,1,0,0,0,0,0,"hand",0,"OP"
16511,"A_20130830_1117_03.mp4",31215,2,2,2,1,0,1,0,0,0,0,0,"hand",0,"OP"
16511,"A_20130830_1117_03.mp4",31215,2,2,2,1,0,1,0,0,0,0,0,"hand",0,"OP"
16511,"A_20130830_1117_03.mp4",31215,2,2,2,1,0,1,0,0,0,0,0,"hand",0,"OP"
16511,"A_20130830_1117_03.mp4",31215,2,2,2,1,0,1,0,0,0,0,0,"face",0,"OP"
16511,"A_20130830_1117_03.mp4",31215,2,2,2,1,0,1,0,0,0,0.771773,0.350209,"face",9.93501857142857e-06,"OP"
16515,"A_20130727_1014_01.mp4",40860,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
16515,"A_20130727_1014_01.mp4",40860,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
16515,"A_20130727_1014_01.mp4",40860,1,1,1,0,0,0,0,0,0,0,0,"face",0,"OP"
1652,"S_20140202_1516_05.mp4",8990,1,1,1,1,1,1,1,0.135119,0.101286,0.580268,0.806691,"hand",0.137740638095238,"OP"
1652,"S_20140202_1516_05.mp4",8990,1,1,1,1,1,1,1,0.125055,0.0771999999999999,0.558905,0.803293,"hand",0.0206626157142857,"OP"
1652,"S_20140202_1516_05.mp4",8990,1,1,1,1,1,1,1,0.120433,0.0937950000000001,0.721525,0.457341,"face",0.00768930773857143,"OP"
16520,"A_20130612_0830_01.mp4",8975,1,1,1,0,1,0,1,0,0,0,0,"hand",0,"OP"
16520,"A_20130612_0830_01.mp4",8975,1,1,1,0,1,0,1,0.0496,0.042729,0.349806,0.369267,"hand",0.0248047271428571,"OP"
16520,"A_20130612_0830_01.mp4",8975,1,1,1,0,1,0,1,0,0,0,0,"face",0,"OP"
16529,"A_20140725_2212_03.mp4",3820,3,3,3,0,0,0,1,0.0428809999999999,0.0269889999999999,0.885042,0.448027,"hand",0.0150213561904762,"OP"
16529,"A_20140725_2212_03.mp4",3820,3,3,3,0,0,0,1,0,0,0,0,"hand",0,"OP"
16529,"A_20140725_2212_03.mp4",3820,3,3,3,0,0,0,1,0,0,0,0,"hand",0,"OP"
16529,"A_20140725_2212_03.mp4",3820,3,3,3,0,0,0,1,0,0,0,0,"hand",0,"OP"
16529,"A_20140725_2212_03.mp4",3820,3,3,3,0,0,0,1,0,0,0,0,"hand",0,"OP"
16529,"A_20140725_2212_03.mp4",3820,3,3,3,0,0,0,1,0,0,0,0,"hand",0,"OP"
16529,"A_20140725_2212_03.mp4",3820,3,3,3,0,0,0,1,0,0,0,0,"face",0,"OP"
16529,"A_20140725_2212_03.mp4",3820,3,3,3,0,0,0,1,0,0,0,0,"face",0,"OP"
16529,"A_20140725_2212_03.mp4",3820,3,3,3,0,0,0,1,0,0,0,0,"face",0,"OP"
1653,"S_20130803_0917_04.AVI.mp4",13485,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
1653,"S_20130803_0917_04.AVI.mp4",13485,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
1653,"S_20130803_0917_04.AVI.mp4",13485,1,1,1,0,0,0,0,0,0,0,0,"face",0,"OP"
16533,"A_20130624_0911_03.mp4",20580,1,1,1,1,1,0,1,0.273312,0.206174,0.290079,0.650853,"hand",0.559979,"OP"
16533,"A_20130624_0911_03.mp4",20580,1,1,1,1,1,0,1,0,0,0,0,"hand",0,"OP"
16533,"A_20130624_0911_03.mp4",20580,1,1,1,1,1,0,1,0,0,0,0,"face",0,"OP"
16535,"A_20130813_1100_03.mp4",29995,1,1,1,1,1,0,1,0,0,0,0,"hand",0,"OP"
16535,"A_20130813_1100_03.mp4",29995,1,1,1,1,1,0,1,0.156579,0.190162,0.159958,0.724281,"hand",0.407105566666667,"OP"
16535,"A_20130813_1100_03.mp4",29995,1,1,1,1,1,0,1,0,0,0,0,"face",0,"OP"
16536,"A_20130601_0819_03.mp4",39420,1,1,1,1,1,0,1,0,0,0,0,"hand",0,"OP"
16536,"A_20130601_0819_03.mp4",39420,1,1,1,1,1,0,1,0.127408,0.091399,0.664415,0.836742,"hand",0.017194589047619,"OP"
16536,"A_20130601_0819_03.mp4",39420,1,1,1,1,1,0,1,0,0,0,0,"face",0,"OP"
16538,"A_20140725_2212_03.mp4",47390,1,1,1,0,1,1,0,0,0,0,0,"hand",0,"OP"
16538,"A_20140725_2212_03.mp4",47390,1,1,1,0,1,1,0,0,0,0,0,"hand",0,"OP"
16538,"A_20140725_2212_03.mp4",47390,1,1,1,0,1,1,0,0.3508339,0.231919,0.13739,0.450207,"face",0.628138828571429,"OP"
16539,"A_20140223_1710_01.mp4",7855,1,1,1,1,1,1,1,0.022849,0.0135729999999999,0.950608,0.666317,"hand",0.0069265980952381,"OP"
16539,"A_20140223_1710_01.mp4",7855,1,1,1,1,1,1,1,0.050928,0.0340859999999999,0.822545,0.608725,"hand",0.313725742857143,"OP"
16539,"A_20140223_1710_01.mp4",7855,1,1,1,1,1,1,1,0.074377,0.050179,0.918148,0.36503,"face",0.122259213757143,"OP"
1654,"S_20140917_2300_01.mp4",15510,1,1,1,1,0,0,1,0,0,0,0,"hand",0,"OP"
1654,"S_20140917_2300_01.mp4",15510,1,1,1,1,0,0,1,0.13166,0.050302,0.240564,0.78695,"hand",0.0125907623809524,"OP"
1654,"S_20140917_2300_01.mp4",15510,1,1,1,1,0,0,1,0,0,0,0,"face",0,"OP"
16540,"A_20140630_2117_01.mp4",4215,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
16540,"A_20140630_2117_01.mp4",4215,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
16540,"A_20140630_2117_01.mp4",4215,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
16540,"A_20140630_2117_01.mp4",4215,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
16540,"A_20140630_2117_01.mp4",4215,2,2,2,1,0,0,0,0,0,0,0,"face",0,"OP"
16540,"A_20140630_2117_01.mp4",4215,2,2,2,1,0,0,0,0,0,0,0,"face",0,"OP"
16542,"A_20140725_2212_03.mp4",29625,1,1,1,1,1,0,1,0.00673199999999996,0.010228,0.481877,0.586888,"hand",0.0102691404761905,"OP"
16542,"A_20140725_2212_03.mp4",29625,1,1,1,1,1,0,1,0.010969,0.00316800000000006,0.464962,0.586303,"hand",0.00415377904761905,"OP"
16542,"A_20140725_2212_03.mp4",29625,1,1,1,1,1,0,1,0,0,0,0,"face",0,"OP"
16544,"A_20130624_0911_03.mp4",18125,1,1,1,1,1,1,1,0.147031,0.072669,0.32933,0.424271,"hand",0.0911531476190476,"OP"
16544,"A_20130624_0911_03.mp4",18125,1,1,1,1,1,1,1,0.097574,0.08899,0.14498,0.758061,"hand",0.0234760933333333,"OP"
16544,"A_20130624_0911_03.mp4",18125,1,1,1,1,1,1,1,0.221178,0.088269,0.241125,0.338036,"face",0.00136542857,"OP"
16549,"A_20150127_2814_01.mp4",33100,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
16549,"A_20150127_2814_01.mp4",33100,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
16549,"A_20150127_2814_01.mp4",33100,1,1,1,1,0,0,0,0,0,0,0,"face",0,"OP"
1655,"S_20130619_0802_01.AVI.mp4",2410,1,1,1,0,1,1,1,0.053111,0.0329199999999999,0.786496,1.00363,"hand",0.0306311352380952,"OP"
1655,"S_20130619_0802_01.AVI.mp4",2410,1,1,1,0,1,1,1,0,0,0,0,"hand",0,"OP"
1655,"S_20130619_0802_01.AVI.mp4",2410,1,1,1,0,1,1,1,0.0745779999999999,0.06773,0.577842,0.903162,"face",0.287604802857143,"OP"
16551,"A_20131017_1304_03.mp4",40620,1,1,1,1,0,0,1,0.058298,0.036947,0.495545,0.623351,"hand",0.0114891033333333,"OP"
16551,"A_20131017_1304_03.mp4",40620,1,1,1,1,0,0,1,0,0,0,0,"hand",0,"OP"
16551,"A_20131017_1304_03.mp4",40620,1,1,1,1,0,0,1,0,0,0,0,"face",0,"OP"
16552,"A_20130802_1020_01.mp4",45980,1,1,1,1,0,0,1,0,0,0,0,"hand",0,"OP"
16552,"A_20130802_1020_01.mp4",45980,1,1,1,1,0,0,1,0.101626,0.07267,0.335156,0.543929,"hand",0.0425745333333333,"OP"
16552,"A_20130802_1020_01.mp4",45980,1,1,1,1,0,0,1,0,0,0,0,"face",0,"OP"
16554,"A_20130916_1203_03.mp4",23765,2,2,2,1,1,1,1,0.027288,0.025479,0.536129,0.323849,"hand",0.0104682219047619,"OP"
16554,"A_20130916_1203_03.mp4",23765,2,2,2,1,1,1,1,0.130353,0.175734,0.57586,0.533717,"hand",0.223336428571429,"OP"
16554,"A_20130916_1203_03.mp4",23765,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
16554,"A_20130916_1203_03.mp4",23765,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
16554,"A_20130916_1203_03.mp4",23765,2,2,2,1,1,1,1,0.1050171,0.039729,0.638832,0.139942,"face",0.0286787447428571,"OP"
16554,"A_20130916_1203_03.mp4",23765,2,2,2,1,1,1,1,0,0,0,0,"face",0,"OP"
16557,"A_20150329_3016_02.mp4",2240,1,1,1,0,1,1,0,0,0,0,0,"hand",0,"OP"
16557,"A_20150329_3016_02.mp4",2240,1,1,1,0,1,1,0,0,0,0,0,"hand",0,"OP"
16557,"A_20150329_3016_02.mp4",2240,1,1,1,0,1,1,0,0.122738,0.092005,0.740774,0.444131,"face",0.000224623512857143,"OP"
16558,"A_20131206_1423_02.mp4",12635,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
16558,"A_20131206_1423_02.mp4",12635,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
16558,"A_20131206_1423_02.mp4",12635,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
16558,"A_20131206_1423_02.mp4",12635,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
16558,"A_20131206_1423_02.mp4",12635,2,2,2,1,0,0,0,0,0,0,0,"face",0,"OP"
16558,"A_20131206_1423_02.mp4",12635,2,2,2,1,0,0,0,0,0,0,0,"face",0,"OP"
16561,"A_20140208_1626_03.mp4",31740,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
16561,"A_20140208_1626_03.mp4",31740,2,2,2,1,1,1,1,0.0164670000000001,0.023402,0.756551,0.68755,"hand",0.00867666571428571,"OP"
16561,"A_20140208_1626_03.mp4",31740,2,2,2,1,1,1,1,0.0364,0.027749,0.321034,0.499749,"hand",0.0118528614285714,"OP"
16561,"A_20140208_1626_03.mp4",31740,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
16561,"A_20140208_1626_03.mp4",31740,2,2,2,1,1,1,1,0.056389,0.01797,0.392063,0.324783,"face",0.000806094817142857,"OP"
16561,"A_20140208_1626_03.mp4",31740,2,2,2,1,1,1,1,0.00191799999999998,0.010475,0.812187,0.535487,"face",0.00015828718,"OP"
16564,"A_20130601_0819_03.mp4",30360,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
16564,"A_20130601_0819_03.mp4",30360,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
16564,"A_20130601_0819_03.mp4",30360,1,1,1,1,0,0,0,0,0,0,0,"face",0,"OP"
16565,"A_20130920_1207_04.mp4",24115,1,1,1,1,0,1,0,0,0,0,0,"hand",0,"OP"
16565,"A_20130920_1207_04.mp4",24115,1,1,1,1,0,1,0,0,0,0,0,"hand",0,"OP"
16565,"A_20130920_1207_04.mp4",24115,1,1,1,1,0,1,0,0.142975,0.10217,0.486628,0.499047,"face",0.000370803574285714,"OP"
1657,"S_20140206_1520_02.mp4",17760,1,1,1,1,1,1,1,0.219348,0.059917,0.508129,0.843156,"hand",0.0562611085714286,"OP"
1657,"S_20140206_1520_02.mp4",17760,1,1,1,1,1,1,1,0.060351,0.047781,0.497986,0.542501,"hand",0.0136484147619048,"OP"
1657,"S_20140206_1520_02.mp4",17760,1,1,1,1,1,1,1,0.086061,0.10932,0.516565,0.554419,"face",0.00176698781714286,"OP"
16570,"A_20130531_0818_01.mp4",38305,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
16570,"A_20130531_0818_01.mp4",38305,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
16570,"A_20130531_0818_01.mp4",38305,1,1,1,0,0,1,0,0.186831,0.099163,0.344491,0.599795,"face",0.00247545805857143,"OP"
16572,"A_20140513_2000_01.mp4",25160,1,1,1,0,0,0,1,0.03293,0.00987399999999994,0.803735,0.803156,"hand",0.00766331142857143,"OP"
16572,"A_20140513_2000_01.mp4",25160,1,1,1,0,0,0,1,0,0,0,0,"hand",0,"OP"
16572,"A_20140513_2000_01.mp4",25160,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
16575,"A_20130609_0827_04.mp4",26800,1,1,1,1,1,1,1,0.139974,0.104926,0.806027,0.892441,"hand",0.0479496142857143,"OP"
16575,"A_20130609_0827_04.mp4",26800,1,1,1,1,1,1,1,0.118214,0.065179,0.310882,0.621529,"hand",0.0435355,"OP"
16575,"A_20130609_0827_04.mp4",26800,1,1,1,1,1,1,1,0.3144636,0.12417,0.597969,0.291013,"face",0.00208687248571429,"OP"
16578,"A_20150127_2814_01.mp4",38000,3,3,3,1,0,1,1,0.0662270000000001,0.0475749999999999,0.903814,0.5399,"hand",0.0229253385714286,"OP"
16578,"A_20150127_2814_01.mp4",38000,3,3,3,1,0,1,1,0,0,0,0,"hand",0,"OP"
16578,"A_20150127_2814_01.mp4",38000,3,3,3,1,0,1,1,0,0,0,0,"hand",0,"OP"
16578,"A_20150127_2814_01.mp4",38000,3,3,3,1,0,1,1,0,0,0,0,"hand",0,"OP"
16578,"A_20150127_2814_01.mp4",38000,3,3,3,1,0,1,1,0,0,0,0,"hand",0,"OP"
16578,"A_20150127_2814_01.mp4",38000,3,3,3,1,0,1,1,0,0,0,0,"hand",0,"OP"
16578,"A_20150127_2814_01.mp4",38000,3,3,3,1,0,1,1,0.105399,0.074884,0.838835,0.339523,"face",0.00164101470571429,"OP"
16578,"A_20150127_2814_01.mp4",38000,3,3,3,1,0,1,1,0,0,0,0,"face",0,"OP"
16578,"A_20150127_2814_01.mp4",38000,3,3,3,1,0,1,1,0,0,0,0,"face",0,"OP"
1658,"S_20140119_1502_02.mp4",1220,1,1,1,0,1,1,0,0,0,0,0,"hand",0,"OP"
1658,"S_20140119_1502_02.mp4",1220,1,1,1,0,1,1,0,0,0,0,0,"hand",0,"OP"
1658,"S_20140119_1502_02.mp4",1220,1,1,1,0,1,1,0,0.3056117,0.129063,0.946037,0.275585,"face",0.000129967927142857,"OP"
16581,"A_20150507_3124_02.mp4",14790,1,1,1,0,1,0,0,0,0,0,0,"hand",0,"OP"
16581,"A_20150507_3124_02.mp4",14790,1,1,1,0,1,0,0,0,0,0,0,"hand",0,"OP"
16581,"A_20150507_3124_02.mp4",14790,1,1,1,0,1,0,0,0,0,0,0,"face",0,"OP"
16583,"A_20130617_0904_01.mp4",43865,3,3,3,1,1,1,1,0.154716,0.0537639999999999,0.810211,0.953262,"hand",0.287585995238095,"OP"
16583,"A_20130617_0904_01.mp4",43865,3,3,3,1,1,1,1,0,0,0,0,"hand",0,"OP"
16583,"A_20130617_0904_01.mp4",43865,3,3,3,1,1,1,1,0,0,0,0,"hand",0,"OP"
16583,"A_20130617_0904_01.mp4",43865,3,3,3,1,1,1,1,0.194342,0.09145,0.784537,0.379842,"hand",0.508124666666667,"OP"
16583,"A_20130617_0904_01.mp4",43865,3,3,3,1,1,1,1,0,0,0,0,"hand",0,"OP"
16583,"A_20130617_0904_01.mp4",43865,3,3,3,1,1,1,1,0,0,0,0,"hand",0,"OP"
16583,"A_20130617_0904_01.mp4",43865,3,3,3,1,1,1,1,0.135535,0.0277080000000001,0.872872,0.291633,"face",5.67676371428571e-05,"OP"
16583,"A_20130617_0904_01.mp4",43865,3,3,3,1,1,1,1,0,0,0,0,"face",0,"OP"
16583,"A_20130617_0904_01.mp4",43865,3,3,3,1,1,1,1,0,0,0,0,"face",0,"OP"
16586,"A_20140301_1716_01.mp4",49995,1,1,1,0,0,0,1,0.0691599999999999,0.088141,0.777292,1.08374,"hand",0.0100807538095238,"OP"
16586,"A_20140301_1716_01.mp4",49995,1,1,1,0,0,0,1,0,0,0,0,"hand",0,"OP"
16586,"A_20140301_1716_01.mp4",49995,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
16593,"A_20140402_1820_01.mp4",16875,1,1,1,1,1,1,1,0.018473,0.023011,0.574014,0.621539,"hand",0.0144130195238095,"OP"
16593,"A_20140402_1820_01.mp4",16875,1,1,1,1,1,1,1,0.0225639999999999,0.02425,0.447628,0.578664,"hand",0.01256326,"OP"
16593,"A_20140402_1820_01.mp4",16875,1,1,1,1,1,1,1,0.080553,0.054788,0.478635,0.499106,"face",0.00587454348,"OP"
1660,"S_20130731_0914_01.AVI.mp4",15360,1,1,1,1,1,1,1,0.068827,0.052784,0.24888,0.781664,"hand",0.0216800819047619,"OP"
1660,"S_20130731_0914_01.AVI.mp4",15360,1,1,1,1,1,1,1,0,0,0,0,"hand",0,"OP"
1660,"S_20130731_0914_01.AVI.mp4",15360,1,1,1,1,1,1,1,0.132742,0.1061135,0.0239925,0.455284,"face",0.614821628571429,"OP"
16601,"A_20140315_1802_03.mp4",17790,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
16601,"A_20140315_1802_03.mp4",17790,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
16601,"A_20140315_1802_03.mp4",17790,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
16601,"A_20140315_1802_03.mp4",17790,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
16601,"A_20140315_1802_03.mp4",17790,2,2,2,1,0,0,0,0,0,0,0,"face",0,"OP"
16601,"A_20140315_1802_03.mp4",17790,2,2,2,1,0,0,0,0,0,0,0,"face",0,"OP"
16608,"A_20130808_1026_03.mp4",27610,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
16608,"A_20130808_1026_03.mp4",27610,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
16608,"A_20130808_1026_03.mp4",27610,1,1,1,1,0,0,0,0,0,0,0,"face",0,"OP"
16612,"A_20141109_2527_02.mp4",12910,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
16612,"A_20141109_2527_02.mp4",12910,1,1,1,1,0,0,0,0,0,0,0,"hand",0,"OP"
16612,"A_20141109_2527_02.mp4",12910,1,1,1,1,0,0,0,0,0,0,0,"face",0,"OP"
16613,"A_20130731_1018_03.mp4",5580,1,1,1,0,0,1,1,0.049726,0.031422,0.269609,0.836784,"hand",0.0127982604761905,"OP"
16613,"A_20130731_1018_03.mp4",5580,1,1,1,0,0,1,1,0.0435019999999999,0.023861,0.264052,0.804058,"hand",0.0137798880952381,"OP"
16613,"A_20130731_1018_03.mp4",5580,1,1,1,0,0,1,1,0.00590599999999997,0.000340999999999925,0.25443,0.791635,"face",1.990832e-05,"OP"
16614,"A_20140509_1926_01.mp4",25360,2,2,2,0,0,0,0,0,0,0,0,"hand",0,"OP"
16614,"A_20140509_1926_01.mp4",25360,2,2,2,0,0,0,0,0,0,0,0,"hand",0,"OP"
16614,"A_20140509_1926_01.mp4",25360,2,2,2,0,0,0,0,0,0,0,0,"hand",0,"OP"
16614,"A_20140509_1926_01.mp4",25360,2,2,2,0,0,0,0,0,0,0,0,"hand",0,"OP"
16614,"A_20140509_1926_01.mp4",25360,2,2,2,0,0,0,0,0,0,0,0,"face",0,"OP"
16614,"A_20140509_1926_01.mp4",25360,2,2,2,0,0,0,0,0,0,0,0,"face",0,"OP"
16616,"A_20130624_0911_02.mp4",8230,2,2,2,1,1,1,1,0.136646,0.109942,0.115073,0.781388,"hand",0.420478142857143,"OP"
16616,"A_20130624_0911_02.mp4",8230,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
16616,"A_20130624_0911_02.mp4",8230,2,2,2,1,1,1,1,0.159291,0.184627,0.141263,0.95857,"hand",0.580884047619048,"OP"
16616,"A_20130624_0911_02.mp4",8230,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
16616,"A_20130624_0911_02.mp4",8230,2,2,2,1,1,1,1,0.014911,0.00614800000000001,0.141604,0.193364,"face",0.000161240725714286,"OP"
16616,"A_20130624_0911_02.mp4",8230,2,2,2,1,1,1,1,0.108774,0.164972,0.830977,0.37788,"face",0.000612746761428571,"OP"
16618,"A_20131127_1414_01.mp4",6980,1,1,1,1,0,0,1,0.123648,0.059845,0.46624,0.8234,"hand",0.025087380952381,"OP"
16618,"A_20131127_1414_01.mp4",6980,1,1,1,1,0,0,1,0,0,0,0,"hand",0,"OP"
16618,"A_20131127_1414_01.mp4",6980,1,1,1,1,0,0,1,0,0,0,0,"face",0,"OP"
16620,"A_20130922_1209_01.mp4",52170,2,2,2,0,0,1,0,0,0,0,0,"hand",0,"OP"
16620,"A_20130922_1209_01.mp4",52170,2,2,2,0,0,1,0,0,0,0,0,"hand",0,"OP"
16620,"A_20130922_1209_01.mp4",52170,2,2,2,0,0,1,0,0,0,0,0,"hand",0,"OP"
16620,"A_20130922_1209_01.mp4",52170,2,2,2,0,0,1,0,0,0,0,0,"hand",0,"OP"
16620,"A_20130922_1209_01.mp4",52170,2,2,2,0,0,1,0,0,0,0,0,"face",0,"OP"
16620,"A_20130922_1209_01.mp4",52170,2,2,2,0,0,1,0,0,0.157074,0.686923,0.422014,"face",0.000135520545714286,"OP"
16621,"A_20140601_2019_01.mp4",47975,1,1,1,0,0,0,1,0.052922,0.035878,0.410554,0.499751,"hand",0.01595228,"OP"
16621,"A_20140601_2019_01.mp4",47975,1,1,1,0,0,0,1,0,0,0,0,"hand",0,"OP"
16621,"A_20140601_2019_01.mp4",47975,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
16623,"A_20140513_2000_02.mp4",45955,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
16623,"A_20140513_2000_02.mp4",45955,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
16623,"A_20140513_2000_02.mp4",45955,1,1,1,0,0,0,0,0,0,0,0,"face",0,"OP"
16626,"A_20130827_1114_01.mp4",46235,1,1,1,1,0,0,1,0.050254,0.030574,0.404788,0.300488,"hand",0.00922419761904762,"OP"
16626,"A_20130827_1114_01.mp4",46235,1,1,1,1,0,0,1,0,0,0,0,"hand",0,"OP"
16626,"A_20130827_1114_01.mp4",46235,1,1,1,1,0,0,1,0,0,0,0,"face",0,"OP"
16627,"A_20130622_0909_02.mp4",37840,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
16627,"A_20130622_0909_02.mp4",37840,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
16627,"A_20130622_0909_02.mp4",37840,1,1,1,0,0,0,0,0,0,0,0,"face",0,"OP"
